     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       235.0272                 25.0590            213            212              0
       235.0920                 25.0659            215            214              0
       235.1567                 25.0729            211            207              3
       235.2216                 25.0798            212            206              1
       235.2500                 25.0828            217            213              1
       235.3147                 25.0897            216            211              3
       235.3794                 25.0966            230            226              1
       235.4440                 25.1036            211            208              2
       235.5088                 25.1105            211            205              1
       235.5735                 25.1174            220            219              1
       235.6381                 25.1243            225            219              2
       235.7027                 25.1312            225            222              1
       235.7673                 25.1382            233            227              2
       235.8320                 25.1451            241            238              1
       235.8968                 25.1520            228            228              0
       235.9614                 25.1589            219            216              0
       236.0262                 25.1658            218            216              2
       236.0908                 25.1728            225            224              0
       236.1555                 25.1797            233            225              5
       236.2200                 25.1866            225            223              1
       236.2500                 25.1898            206            201              2
       236.3147                 25.1967            220            218              0
       236.3794                 25.2036            220            215              2
       236.4442                 25.2106            215            214              0
       236.5091                 25.2175            204            203              0
       236.5741                 25.2244            222            222              0
       236.6390                 25.2313            214            209              2
       236.7037                 25.2382            207            204              1
       236.7686                 25.2452            218            217              0
       236.8334                 25.2521            213            207              1
       236.8981                 25.2590            218            215              2
       236.9631                 25.2659            208            207              0
       237.0277                 25.2728            216            214              0
       237.0925                 25.2798            207            203              1
       237.1574                 25.2867            215            211              3
       237.2223                 25.2936            210            206              3
       237.2500                 25.2966            214            205              2
       237.3150                 25.3035            209            204              4
       237.3799                 25.3104            205            204              0
       237.4447                 25.3173            196            193              1
       237.5095                 25.3242            215            204              2
       237.5744                 25.3312            193            192              1
       237.6394                 25.3381            217            214              0
       237.7042                 25.3450            217            211              1
       237.7692                 25.3519            215            212              0
       237.8341                 25.3588            223            221              1
       237.8991                 25.3657            226            226              0
       237.9639                 25.3727            220            218              0
       238.0287                 25.3796            223            220              2
       238.0935                 25.3865            230            228              0
       238.1583                 25.3934            237            237              0
       238.2231                 25.4003            226            226              0
       238.2500                 25.4032            213            213              0
       238.3148                 25.4101            230            228              0
       238.3797                 25.4171            233            230              2
       238.4447                 25.4240            230            229              0
       238.5096                 25.4309            231            228              0
       238.5743                 25.4378            223            221              0
       238.6393                 25.4447            221            218              1
       238.7042                 25.4517            223            213              5
       238.7691                 25.4586            209            208              0
       238.8340                 25.4655            208            208              0
       238.8990                 25.4724            220            218              0
       238.9639                 25.4793            212            209              0
       239.0289                 25.4863            213            210              0
       239.0938                 25.4932            220            219              0
       239.1588                 25.5001            214            209              2
       239.2238                 25.5070            218            217              1
       239.2500                 25.5098            218            215              0
       239.3148                 25.5167            215            212              2
       239.3797                 25.5236            212            208              2
       239.4445                 25.5306            209            208              0
       239.5094                 25.5375            211            208              0
       239.5742                 25.5444            215            208              2
       239.6393                 25.5513            221            216              1
       239.7042                 25.5582            211            210              0
       239.7690                 25.5652            211            206              0
       239.8340                 25.5721            221            213              4
       239.8990                 25.5790            212            208              1
       239.9639                 25.5859            220            214              2
       240.0289                 25.5928            227            224              1
       240.0938                 25.5998            229            224              1
       240.1588                 25.6067            224            220              2
       240.2234                 25.6136            217            215              1
       240.2500                 25.6164            224            220              2
       240.3148                 25.6234            222            220              0
       240.3797                 25.6303            222            218              0
       240.4446                 25.6372            224            223              1
       240.5094                 25.6441            226            223              2
       240.5743                 25.6510            224            224              0
       240.6391                 25.6579            219            215              2
       240.7040                 25.6649            224            215              2
       240.7689                 25.6718            217            216              0
       240.8337                 25.6787            218            216              1
       240.8988                 25.6856            211            208              0
       240.9637                 25.6925            212            209              0
       241.0286                 25.6995            221            214              1
       241.0936                 25.7064            214            211              0
       241.1586                 25.7133            210            209              0
       241.2236                 25.7202            214            207              1
       241.2500                 25.7230            217            213              0
       241.3148                 25.7300            218            217              0
       241.3797                 25.7369            226            224              1
       241.4447                 25.7438            225            218              2
       241.5097                 25.7507            234            225              1
       241.5746                 25.7576            227            219              4
       241.6394                 25.7646            227            223              0
       241.7043                 25.7715            230            227              0
       241.7689                 25.7784            219            217              0
       241.8338                 25.7853            222            218              2
       241.8985                 25.7922            225            224              1
       241.9633                 25.7992            231            228              0
       242.0282                 25.8061            233            230              1
       242.0930                 25.8130            223            221              1
       242.1578                 25.8199            221            221              0
       242.2225                 25.8268            221            218              3
       242.2500                 25.8298            222            217              1
       242.3147                 25.8367            229            225              2
       242.3795                 25.8436            236            235              0
       242.4442                 25.8505            240            239              0
       242.5091                 25.8574            233            229              1
       242.5739                 25.8644            230            229              0
       242.6386                 25.8713            236            236              0
       242.7034                 25.8782            223            220              1
       242.7681                 25.8851            228            226              0
       242.8329                 25.8920            250            247              1
       242.8977                 25.8990            222            218              2
       242.9625                 25.9059            231            227              2
       243.0273                 25.9128            232            231              1
       243.0920                 25.9197            231            226              1
       243.1568                 25.9266            234            233              0
       243.2215                 25.9336            241            238              0
       243.2500                 25.9366            228            226              0
       243.3147                 25.9435            232            231              0
       243.3795                 25.9504            225            223              1
       243.4442                 25.9574            231            226              0
       243.5090                 25.9643            231            230              0
       243.5738                 25.9712            230            229              1
       243.6387                 25.9781            220            218              0
       243.7034                 25.9850            226            225              1
       243.7681                 25.9920            223            219              2
       243.8328                 25.9989            226            225              0
       243.8977                 26.0058            223            223              0
       243.9626                 26.0127            221            221              0
       244.0274                 26.0196            212            206              3
       244.0922                 26.0266            220            212              3
       244.1572                 26.0335            220            213              4
       244.2219                 26.0404            209            203              5
       244.2500                 26.0434            214            207              2
       244.3148                 26.0503            210            201              3
       244.3795                 26.0572            212            209              0
       244.4443                 26.0642            223            215              5
       244.5091                 26.0711            221            214              2
       244.5739                 26.0780            225            224              0
       244.6387                 26.0849            230            229              1
       244.7034                 26.0918            220            220              0
       244.7682                 26.0988            224            221              0
       244.8330                 26.1057            220            212              2
       244.8976                 26.1126            233            225              2
       244.9624                 26.1195            218            216              0
       245.0272                 26.1264            214            206              1
       245.0919                 26.1334            211            207              2
       245.1566                 26.1403            215            211              0
       245.2214                 26.1472            224            222              1
       245.2500                 26.1502            217            215              2
       245.3149                 26.1572            221            220              1
       245.3797                 26.1641            219            217              0
       245.4445                 26.1710            218            217              0
       245.5095                 26.1779            218            214              2
       245.5743                 26.1848            227            223              1
       245.6393                 26.1918            220            215              3
       245.7040                 26.1987            226            221              1
       245.7688                 26.2056            219            216              0
       245.8336                 26.2125            233            228              1
       245.8985                 26.2194            227            223              2
       245.9632                 26.2264            215            214              0
       246.0279                 26.2333            234            231              1
       246.0925                 26.2402            224            223              0
       246.1574                 26.2471            226            223              1
       246.2224                 26.2540            232            225              1
       246.2500                 26.2570            229            224              0
       246.3149                 26.2639            232            229              0
       246.3797                 26.2708            224            219              2
       246.4445                 26.2777            223            220              1
       246.5092                 26.2847            228            226              0
       246.5740                 26.2916            223            215              4
       246.6388                 26.2985            224            220              2
       246.7037                 26.3054            224            219              4
       246.7683                 26.3123            213            207              2
       246.8334                 26.3193            221            218              2
       246.8982                 26.3262            219            213              2
       246.9631                 26.3331            222            218              2
       247.0278                 26.3400            226            223              0
       247.0925                 26.3469            230            226              1
       247.1574                 26.3539            219            216              1
       247.2222                 26.3608            232            230              0
       247.2500                 26.3638            224            216              5
       247.3147                 26.3707            229            228              0
       247.3794                 26.3776            227            227              0
       247.4442                 26.3845            223            220              2
       247.5089                 26.3914            229            227              0
       247.5735                 26.3983            233            233              0
       247.6382                 26.4053            226            224              0
       247.7030                 26.4122            245            243              2
       247.7677                 26.4191            243            241              1
       247.8325                 26.4260            226            221              2
       247.8972                 26.4329            247            239              2
       247.9619                 26.4399            226            225              0
       248.0267                 26.4468            224            222              0
       248.0916                 26.4537            225            223              1
       248.1564                 26.4606            232            229              1
       248.2212                 26.4675            234            233              0
       248.2500                 26.4706            236            234              0
       248.3148                 26.4775            223            220              1
       248.3796                 26.4845            227            223              1
       248.4443                 26.4914            226            226              0
       248.5091                 26.4983            232            232              0
       248.5741                 26.5052            237            234              1
       248.6389                 26.5121            234            234              0
       248.7036                 26.5191            245            243              1
       248.7686                 26.5260            241            237              2
       248.8333                 26.5329            235            233              1
       248.8983                 26.5398            224            217              4
       248.9630                 26.5467            233            233              0
       249.0278                 26.5537            221            220              0
       249.0928                 26.5606            233            231              0
       249.1576                 26.5675            223            221              1
       249.2224                 26.5744            226            220              4
       249.2500                 26.5774            220            214              3
       249.3149                 26.5843            233            229              1
       249.3798                 26.5912            233            232              0
       249.4446                 26.5981            224            222              0
       249.5095                 26.6050            223            218              2
       249.5743                 26.6120            227            225              0
       249.6391                 26.6189            218            214              2
       249.7038                 26.6258            227            223              1
       249.7686                 26.6327            211            209              1
       249.8334                 26.6396            214            210              1
       249.8981                 26.6465            225            219              3
       249.9628                 26.6535            215            214              0
       250.0275                 26.6604            214            210              1
       250.0922                 26.6673            226            221              5
       250.1569                 26.6742            197            195              0
       250.2217                 26.6811            209            207              0
       250.2500                 26.6842            214            206              5
       250.3148                 26.6911            206            205              0
       250.3795                 26.6980            203            196              2
       250.4443                 26.7049            213            206              2
       250.5092                 26.7118            212            204              3
       250.5740                 26.7188            210            206              1
       250.6387                 26.7257            213            210              0
       250.7035                 26.7326            215            212              0
       250.7682                 26.7395            223            216              1
       250.8329                 26.7464            223            217              3
       250.8977                 26.7534            211            210              0
       250.9626                 26.7603            221            217              2
       251.0274                 26.7672            212            209              2
       251.0921                 26.7741            206            203              0
       251.1569                 26.7810            213            207              2
       251.2216                 26.7880            211            208              1
       251.2500                 26.7910            207            200              5
       251.3149                 26.7979            210            205              2
       251.3796                 26.8048            223            218              2
       251.4444                 26.8117            210            203              3
       251.5091                 26.8187            228            219              5
       251.5737                 26.8256            218            217              0
       251.6385                 26.8325            215            210              3
       251.7033                 26.8394            232            230              0
       251.7682                 26.8463            218            215              1
       251.8332                 26.8533            223            216              1
       251.8979                 26.8602            224            219              3
       251.9627                 26.8671            226            220              2
       252.0275                 26.8740            221            216              3
       252.0923                 26.8809            216            214              1
       252.1571                 26.8879            210            206              2
       252.2218                 26.8948            222            216              1
       252.2500                 26.8978            231            226              1
       252.3148                 26.9047            221            218              0
       252.3795                 26.9116            213            209              2
       252.4442                 26.9186            212            205              0
       252.5091                 26.9255            223            217              1
       252.5739                 26.9324            206            203              1
       252.6388                 26.9393            224            221              1
       252.7034                 26.9462            220            217              0
       252.7683                 26.9531            209            206              1
       252.8330                 26.9601            219            215              2
       252.8978                 26.9670            220            214              2
       252.9626                 26.9739            210            208              0
       253.0275                 26.9808            219            216              1
       253.0922                 26.9877            223            219              0
       253.1570                 26.9947            212            210              0
       253.2217                 27.0016            223            222              0
       253.2500                 27.0046            220            219              0
       253.3148                 27.0115            218            213              3
       253.3796                 27.0184            225            223              0
       253.4443                 27.0254            217            216              0
       253.5090                 27.0323            232            225              3
       253.5737                 27.0392            223            219              1
       253.6384                 27.0461            214            214              0
       253.7030                 27.0530            206            203              0
       253.7679                 27.0600            223            220              0
       253.8326                 27.0669            221            220              0
       253.8972                 27.0738            221            218              2
       253.9617                 27.0807            225            222              2
       254.0264                 27.0876            212            211              1
       254.0914                 27.0946            213            210              2
       254.1562                 27.1015            230            225              1
       254.2210                 27.1084            228            225              0
       254.2500                 27.1115            223            223              0
       254.3148                 27.1184            217            216              0
       254.3795                 27.1253            227            225              1
       254.4443                 27.1322            228            226              1
       254.5092                 27.1392            214            211              1
       254.5739                 27.1461            212            211              0
       254.6386                 27.1530            227            224              1
       254.7035                 27.1599            217            212              2
       254.7683                 27.1668            220            214              2
       254.8330                 27.1738            218            214              2
       254.8978                 27.1807            221            219              0
       254.9626                 27.1876            217            214              0
       255.0274                 27.1945            213            212              0
       255.0922                 27.2014            225            221              3
       255.1569                 27.2084            223            219              2
       255.2216                 27.2153            223            223              0
       255.2500                 27.2183            217            217              0
       255.3146                 27.2252            234            232              1
       255.3794                 27.2322            224            222              1
       255.4442                 27.2391            221            220              0
       255.5090                 27.2460            230            220              6
       255.5737                 27.2529            214            208              0
       255.6384                 27.2598            230            228              1
       255.7030                 27.2668            222            219              3
       255.7679                 27.2737            221            215              2
       255.8329                 27.2806            215            206              5
       255.8976                 27.2875            219            215              2
       255.9624                 27.2944            208            204              1
       256.0272                 27.3014            216            213              2
       256.0920                 27.3083            217            212              2
       256.1566                 27.3152            211            211              0
       256.2212                 27.3221            219            213              1
       256.2500                 27.3252            222            214              5
       256.3148                 27.3321            213            213              0
       256.3794                 27.3390            208            206              1
       256.4442                 27.3459            219            215              3
       256.5090                 27.3529            223            220              1
       256.5737                 27.3598            222            215              3
       256.6387                 27.3667            217            215              1
       256.7036                 27.3736            209            204              2
       256.7684                 27.3805            226            225              0
       256.8331                 27.3875            213            210              1
       256.8978                 27.3944            207            203              2
       256.9626                 27.4013            212            211              0
       257.0274                 27.4082            213            213              0
       257.0923                 27.4151            214            213              0
       257.1570                 27.4221            206            203              1
       257.2217                 27.4290            206            201              2
       257.2500                 27.4320            200            198              0
       257.3148                 27.4389            207            204              1
       257.3796                 27.4458            217            207              5
       257.4444                 27.4527            219            211              2
       257.5093                 27.4597            218            216              0
       257.5741                 27.4666            209            208              0
       257.6390                 27.4735            215            213              0
       257.7039                 27.4804            212            203              3
       257.7689                 27.4873            214            210              1
       257.8336                 27.4943            229            222              2
       257.8984                 27.5012            215            213              0
       257.9633                 27.5081            214            207              2
       258.0280                 27.5150            209            207              0
       258.0928                 27.5219            215            209              1
       258.1577                 27.5289            218            214              1
       258.2226                 27.5358            214            210              0
       258.2500                 27.5387            222            221              0
       258.3148                 27.5456            211            210              0
       258.3797                 27.5525            203            201              1
       258.4446                 27.5594            214            210              2
       258.5095                 27.5664            224            219              1
       258.5742                 27.5733            224            220              1
       258.6391                 27.5802            218            216              1
       258.7038                 27.5871            219            215              3
       258.7687                 27.5940            200            198              0
       258.8335                 27.6010            219            215              1
       258.8982                 27.6079            217            214              1
       258.9630                 27.6148            217            212              4
       259.0277                 27.6217            232            229              0
       259.0925                 27.6286            217            214              3
       259.1572                 27.6356            208            207              0
       259.2220                 27.6425            214            213              0
       259.2500                 27.6455            218            217              0
       259.3147                 27.6524            201            198              0
       259.3795                 27.6593            216            210              3
       259.4443                 27.6662            212            207              3
       259.5091                 27.6732            211            205              2
       259.5741                 27.6801            208            204              2
       259.6389                 27.6870            216            212              1
       259.7036                 27.6939            215            210              2
       259.7685                 27.7008            204            201              1
       259.8333                 27.7078            220            217              0
       259.8982                 27.7147            215            211              1
       259.9631                 27.7216            201            197              1
       260.0278                 27.7285            226            218              1
       260.0927                 27.7354            218            208              4
       260.1576                 27.7424            217            216              0
       260.2224                 27.7493            228            224              0
       260.2500                 27.7522            225            221              0
       260.3148                 27.7591            225            221              1
       260.3797                 27.7661            226            221              1
       260.4446                 27.7730            214            211              0
       260.5093                 27.7799            226            221              2
       260.5741                 27.7868            223            218              2
       260.6389                 27.7937            220            218              0
       260.7038                 27.8007            217            215              0
       260.7687                 27.8076            222            219              1
       260.8335                 27.8145            221            220              0
       260.8984                 27.8214            230            229              0
       260.9631                 27.8283            235            233              0
       261.0279                 27.8353            234            234              0
       261.0927                 27.8422            217            214              2
       261.1576                 27.8491            233            233              0
       261.2225                 27.8560            233            228              2
       261.2500                 27.8590            221            221              0
       261.3149                 27.8659            232            231              1
       261.3797                 27.8728            239            239              0
       261.4445                 27.8797            224            221              0
       261.5095                 27.8866            227            222              2
       261.5742                 27.8936            232            231              0
       261.6390                 27.9005            226            224              1
       261.7039                 27.9074            227            224              1
       261.7688                 27.9143            233            230              2
       261.8336                 27.9212            224            220              2
       261.8986                 27.9282            243            242              0
       261.9636                 27.9351            246            245              0
       262.0287                 27.9420            219            218              0
       262.0937                 27.9489            229            229              0
       262.1588                 27.9558            229            229              0
       262.2238                 27.9628            231            231              0
       262.2500                 27.9655            226            225              0
       262.3148                 27.9725            239            237              0
       262.3799                 27.9794            225            222              1
       262.4448                 27.9863            232            229              0
       262.5098                 27.9932            222            218              1
       262.5749                 28.0001            233            228              4
       262.6399                 28.0071            229            229              0
       262.7048                 28.0140            217            212              2
       262.7699                 28.0209            224            221              1
       262.8348                 28.0278            234            232              0
       262.8998                 28.0347            224            224              0
       262.9646                 28.0417            215            213              1
       263.0296                 28.0486            212            209              1
       263.0947                 28.0555            208            203              1
       263.1598                 28.0624            217            214              0
       263.2249                 28.0693            208            206              0
       263.2500                 28.0720            209            207              2
       263.3150                 28.0789            213            205              3
       263.3799                 28.0858            210            208              1
       263.4448                 28.0928            205            205              0
       263.5096                 28.0997            215            214              1
       263.5748                 28.1066            205            203              0
       263.6397                 28.1135            214            207              3
       263.7047                 28.1204            221            220              0
       263.7697                 28.1274            214            209              3
       263.8347                 28.1343            215            212              1
       263.8997                 28.1412            220            219              0
       263.9648                 28.1481            225            222              0
       264.0299                 28.1550            212            209              1
       264.0946                 28.1620            213            212              0
       264.1598                 28.1689            218            216              0
       264.2247                 28.1758            211            208              1
       264.2500                 28.1785            213            209              0
       264.3150                 28.1854            206            195              3
       264.3800                 28.1923            200            200              0
       264.4448                 28.1992            216            213              1
       264.5097                 28.2062            221            216              0
       264.5747                 28.2131            202            199              2
       264.6396                 28.2200            209            206              2
       264.7044                 28.2269            222            219              2
       264.7693                 28.2338            211            211              0
       264.8342                 28.2408            220            214              3
       264.8991                 28.2477            218            214              1
       264.9639                 28.2546            215            214              0
       265.0289                 28.2615            209            207              0
       265.0938                 28.2684            225            225              0
       265.1587                 28.2753            221            218              1
       265.2235                 28.2823            212            205              3
       265.2500                 28.2851            212            204              3
       265.3150                 28.2920            220            219              0
       265.3798                 28.2989            230            225              0
       265.4447                 28.3058            215            212              1
       265.5095                 28.3128            232            227              2
       265.5745                 28.3197            229            222              3
       265.6394                 28.3266            222            219              2
       265.7043                 28.3335            222            214              4
       265.7691                 28.3404            224            219              1
       265.8339                 28.3474            223            222              0
       265.8988                 28.3543            223            222              0
       265.9637                 28.3612            228            228              0
       266.0286                 28.3681            239            238              0
       266.0935                 28.3750            229            226              1
       266.1583                 28.3820            225            225              0
       266.2231                 28.3889            217            213              2
       266.2500                 28.3917            217            213              2
       266.3149                 28.3987            219            212              3
       266.3797                 28.4056            216            215              0
       266.4445                 28.4125            227            222              1
       266.5093                 28.4194            222            220              1
       266.5741                 28.4263            223            218              3
       266.6389                 28.4333            214            206              1
       266.7038                 28.4402            224            222              2
       266.7685                 28.4471            228            226              0
       266.8332                 28.4540            228            228              0
       266.8980                 28.4609            233            231              1
       266.9627                 28.4679            227            224              1
       267.0275                 28.4748            218            214              1
       267.0922                 28.4817            227            222              2
       267.1569                 28.4886            225            220              1
       267.2218                 28.4955            229            229              0
       267.2500                 28.4985            227            223              1
       267.3148                 28.5055            240            240              0
       267.3797                 28.5124            216            213              1
       267.4446                 28.5193            221            215              3
       267.5096                 28.5262            219            217              0
       267.5744                 28.5331            219            216              1
       267.6395                 28.5401            230            224              2
       267.7044                 28.5470            234            231              1
       267.7693                 28.5539            225            220              1
       267.8342                 28.5608            224            219              1
       267.8990                 28.5677            237            227              3
       267.9638                 28.5746            226            224              1
       268.0288                 28.5816            231            229              0
       268.0937                 28.5885            214            213              0
